tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Twitter Web Client,1/27/2017 0:51,344371130,M_Alan_Taylor,Matthew Alan Taylor,7/28/2011 23:41,Filmmaker,956,2027,Toronto ,
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,Twitter for iPhone,1/27/2017 0:51,14228300,KrisColvin,Kristi Colvin ,3/26/2008 18:28,"Technically a #triathlete ;-) #UX design for enterprise apps at the best lumberyard in the world, and marketing volunteer for @TryMtnsToMainSt",40581,33355,"Atlanta, GA",Central Time (US & Canada)
8.25E+17,"RT @FoxNews: Trump Strategist Bannon: Media Should 'Keep Its Mouth Shut'
https://t.co/BYqb4R1cJu",489,0,Twitter for Android,1/27/2017 0:51,7.87E+17,michellet0624,michelle t,10/15/2016 12:30,,83,79,,
8.25E+17,RT @PerezHilton: How is this a good idea?? https://t.co/lGZkZsRkW9,4,0,Twitter for Android,1/27/2017 0:51,74146708,hopeylamb,Hope,9/14/2009 12:44,"Directions changes the person, opening eyes to the way life hands you nothing, but you gain knowledge and wisdom.   New Poetry Ebook on Amazon",597,2101,"Plattsburgh, NY",Central Time (US & Canada)
8.25E+17,Two more national parks appear to defy Donald Trump on Twitter https://t.co/sSyG2NndNj,0,1,Put your button on any page! ,1/27/2017 0:51,835900471,susanthevegan,susan holl,9/20/2012 16:24,"Vegan, LGBT ally, liberal, artistic, writer, political activist, and a bunch of other stuff.",1319,2202,Tampa Bay - Florida,
8.25E+17,"RT @MrDane1982: Welcome to Philly Donald Trump, welcome to the city of brotherly love, ....they reject racist sexist bigots who sexualize y…",214,0,Twitter Web Client,1/27/2017 0:51,85738930,Starseed52,Starseed,10/28/2009 3:58,"We are all one. When one is harmed, all are harmed. When one is helped, all are helped... ~The Law of One",15434,13870,,Central Time (US & Canada)
8.25E+17,"RT @realDonaldTrump: from Donald Trump: ""I saw Lady Gaga last night and she was fantastic!""",4622,0,Twitter Web Client,1/27/2017 0:51,535786873,icanbeobnoxious,loathing.,3/24/2012 22:54,"Cut off my wings. My flowers bloomed. You want salvation but I'm sorry, we're all doomed.",738,234,The House Of Wolves,Athens
8.25E+17,RT @samkalidi: Sean Hannity interviews Donald Trump. https://t.co/JUuqV8LMdW,129,0,Twitter for Android,1/27/2017 0:51,553632033,frenchieluvr,Vera Covarrubias,4/14/2012 13:52,,35,123,Salem Oregon ,
8.25E+17,RT @PalmerReport: National Park Service launches unofficial Twitter account that Donald Trump can’t touch https://t.co/VcNFdETSwg,230,0,Mobile Web (M5),1/27/2017 0:51,8.23E+17,NtnlParkService,NationalParkService,1/21/2017 9:20,"Not afraid of ""tiny hands"" Trump",64,26,"Washington,DC",
8.25E+17,"RT @2ALAW: In The First Photo You Will See #FakeNews Reported By @CNN 

In The Second Photo You Will See The Real Crowd At Donald Trump's #…",2072,0,Twitter for iPhone,1/27/2017 0:51,2792460795,lucee2003,shannon okeson,9/29/2014 18:47,I am a cancer survivor and have been free of cancer for 2332 days now.,169,978,"Washington, USA",
8.25E+17,Doomsday Clock ticks closer to apocalypse and 1 person is to blame https://t.co/CFdbaCL0uW,0,0,Facebook,1/27/2017 0:51,69379401,Stormdraggon,James Wilson,8/27/2009 19:25,I mainly post about local news and weather.,78,105,"Delphi, IN",Indiana (East)
8.25E+17,"@desertveteran @windsun33 Well, I'm not going to link any of the alt-right mags you'd believe, but here: https://t.co/mE0VgfAboo",0,0,TweetDeck,1/27/2017 0:51,28804598,edgeben,Benjamin Edge,4/4/2009 14:46,"Farmer's son. BS Ag Ed, MS Agron, PhD Plant Breeding & Genetics. Former #wheat breeder @DuPontPioneer and @ClemsonUniv. #Biology instructor, computer geek",1748,2246,"Clemson, SC",Eastern Time (US & Canada)
8.25E+17,RT @karaswisher: Journalists should stop interviewing Kellyanne Conway - Recode https://t.co/I2svIsEyYS,852,0,Twitter for iPhone,1/27/2017 0:51,7.31E+17,EvelynColster,Evelyn Colster,5/14/2016 14:56,"Successful mother of two outstanding children who are successful in their own right. Powerful, strong, independent.",22,31,"Madison, AL",
8.25E+17,"RT @owillis: Donald Trump: a weak, flaccid, small, inadequate and impotent presidency. You will never be great.",64,0,Twitter for iPhone,1/27/2017 0:51,49551962,RickiAdoroIV,Il Volo Maui,6/22/2009 5:58,Retired Mom and Tutu...Il Volo Fanatic,1012,1459,"Maui, Hawaii",Hawaii
8.25E+17,Two more national parks appear to defy Donald Trump on Twitter https://t.co/6xxTb022Og,0,1,Put your button on any page! ,1/27/2017 0:51,835900471,susanthevegan,susan holl,9/20/2012 16:24,"Vegan, LGBT ally, liberal, artistic, writer, political activist, and a bunch of other stuff.",1319,2202,Tampa Bay - Florida,
8.25E+17,"RT @ShaunKing: Donald Trump aims to cut the EPA's budget by $1 billion. 

https://t.co/lqykQoESV9",484,0,Twitter for iPhone,1/27/2017 0:51,21835026,NUBIANPRINCESS7,YOUNG OG,2/25/2009 4:08,I'm only here for Kanye rants and Duval jokes Tywaunqica Baker❤😎 Clemson,514,195,broward ,Quito
8.25E+17,RT @harikondabolu: Donald Trump doesn't care about global warming because he's the Devil &amp; it's hot in hell.,55,0,Twitter for Android,1/27/2017 0:51,2531091996,ccboomer,Sierra,5/28/2014 23:44,"cali transplant in new york. watches too many cartoons and has too many jobs. follow for complaints about ny, emotions about tv, and liveblogging my breakdowns.",48,41,,Pacific Time (US & Canada)
8.25E+17,"RT @FoxNews: President Donald Trump vows at GOP retreat: ""It's going to be 'America first' again."" https://t.co/cHY111Fro5",403,0,Twitter for iPad,1/27/2017 0:51,7.91E+17,Belle2045,Claudia Anne,10/26/2016 1:48,,47,122,,
8.25E+17,"Donald Trump, You Are Being Set Up By These Suckas In Washington https://t.co/Xs9BvU5BX1 via @blackvoices",0,0,Twitter for Android,1/27/2017 0:51,1176979441,SharonPodobnik,Sharon Podobnik,2/13/2013 22:09,"Passionate #CoreAdvocate & equity activist, world-wide traveler, voracious reader, and yoga enthusiast.",235,522,"Washington, DC",
8.25E+17,RT @FoxNews: White House Chief of Staff @Reince Priebus defended President Donald Trump over a move to block federal funds meant for sanctu…,704,0,Twitter Web Client,1/27/2017 0:51,531854855,davidhe46361805,david henderson,3/21/2012 2:33,,1002,958,Fremont.Ca,
8.25E+17,Theresa May opens Trump visit by attacking past foreign policy failures https://t.co/wu5XkTmCyH,0,0,Twitter Web Client,1/27/2017 0:51,5663932,nsedef,sedef onder,4/30/2007 19:52,Founder of Clear Inc. Curious. Mindful. Minimalist. Bicyclist.  #woke,2575,1482,"New York, NY",Eastern Time (US & Canada)
8.25E+17,RT @FoxNews: White House Chief of Staff @Reince Priebus defended President Donald Trump over a move to block federal funds meant for sanctu…,704,0,Twitter for Android,1/27/2017 0:51,8.23E+17,ccunningham821,Christina Cunningham,1/22/2017 0:12,,3,38,,
8.25E+17,"RT @JOMainEvent: Proud to have Donald Trump as my President! Every day feels so productive.
#POTUSonABC",573,0,Twitter for iPhone,1/27/2017 0:51,408117517,eliottjr2jr,Eugene Everhart jr,11/9/2011 0:35,,135,83,,
8.25E+17,RT @SaddestLndscape: When I say fuck Donald trump and people ask me why I feel that way... what am I missing here? Serious question not try…,1,0,Twitter for Android,1/27/2017 0:51,4888982986,NotMattPunk,drunx punx,2/8/2016 16:46,/ Matt / Southsea / Level 5 vegan / Corgi and Dark Souls enthusiast / Life is just pain and piss /,96,218,Southsea,Pacific Time (US & Canada)
8.25E+17,"RT @TheDemocrats: When Donald Trump talks about investigating voter fraud, he's really working to implement voter suppression: https://t.co…",732,0,Twitter Web Client,1/27/2017 0:51,16195992,ebkcookie,4EverAdam,9/9/2008 1:52,,91,100,,Pacific Time (US & Canada)
8.25E+17,"Mexico can't tax USA goods, so this will work. #altfactfortoday @realDonaldTrump https://t.co/vnJiW5V5qc via @ABCNews",0,0,Twitter Web Client,1/27/2017 0:51,8.23E+17,altfactfortoday,Alt Facts,1/23/2017 3:57,"Calling ""Alternative Facts"" what they are: Lies.",2,125,United States,
8.25E+17,"RT @owillis: Donald Trump: a weak, flaccid, small, inadequate and impotent presidency. You will never be great.",64,0,Twitter for Android,1/27/2017 0:51,72160645,gemarble357,Gordon  Marble #NWA,9/7/2009 0:23,"Navy Veteran, former activists, blogger, autodidact Urban Street Survivor DNA Bantu/Congo. Only Truth exist. #NotMyPresident #Resistance -Never 4get Newtown.",1982,2065,Los Angeles,America/Los_Angeles
8.25E+17,"RT @mviser: Will the 20 percent tax on goods from Mexico apply to the Donald J. Trump Signature Collection suits, made in Mexico? https://t…",2821,0,Twitter Web Client,1/27/2017 0:51,225071374,CassandraCorvid,Dark Raven,12/10/2010 16:12,I believe that all Trump voters are sexual predators and racists.,2082,1900,Washington State,Pacific Time (US & Canada)
8.25E+17,Donald Trump: I've 'Pretty Much' Made My Decision On Supreme Court Nominee | Sean Hannity https://t.co/xeCRIHBslX #DonaldTrump #SCOTUS,0,0,Twitter Web Client,1/27/2017 0:51,185272462,red_n_right,J. Scott Davis,8/31/2010 16:09,"Republican, former U.S. Navy, Bachelor of Science.... Donald Trump's Republicans hold majority in Senate, House, Governors and State Chambers.",5862,6361,Western USA,Pacific Time (US & Canada)
8.25E+17,RT @DRUDGE_REPORT: MAY: NO MORE WARS LIKE IRAQ... https://t.co/kj2d2r4bc8,153,0,Twitter for iPhone,1/27/2017 0:51,7.94E+17,EqualChange,Truth,11/4/2016 2:04,"To Point out the Hypocrisy, blame shifting, fear mongering, and just out right propaganda from ""our"" career politicians and their subservient Followers.",5,29,,Pacific Time (US & Canada)
8.25E+17,"RT @American_Bridge: In First Interview as President, @realDonaldTrump Rejects Reality — And Creates His Own https://t.co/0Ah8dyEbT4",28,0,Twitter for iPhone,1/27/2017 0:51,3784601953,OHenryHernandez,H—,10/4/2015 20:09,,1392,1944,,
8.25E+17,"RT @RollingStone: Donald Trump sees freedom of information, speech and the press as a threat https://t.co/Mv4NKpIy1r https://t.co/uJPqpMrHUu",279,0,Mobile Web (M5),1/27/2017 0:51,336794478,LindaMStaples,Linda M. Staples,7/16/2011 22:47,,52,128,,Eastern Time (US & Canada)
8.25E+17,"RT @DaShanneStokes: Torture results in ""deeply flawed"" and often ""fabricated information."" https://t.co/JJp1ai0Wxg #TheResistance #resist #…",9,0,Twitter for iPhone,1/27/2017 0:51,4771610420,rtypaige,RTPaige,1/17/2016 3:49,icon by Bill Pay,115,233,,
8.25E+17,"RT @HillaryClinton: ""I will be a president for all of the people."" —Donald Trump*

*Except women, people of color, LGBT people, Muslims...…",33759,0,Twitter for iPhone,1/27/2017 0:51,8.24E+17,miaEF_15,M,1/25/2017 15:54,"You have an unlimited amount of love, so give it away.",31,50,,
8.25E+17,RT @verge: Trump’s gag orders on federal employees may be violating federal law https://t.co/FmCPXMMUvG https://t.co/PPnJPbIq5j,118,0,Twitter Web Client,1/27/2017 0:51,36098873,SPBASS1,Simon Bulgacs,4/28/2009 15:48,Scientist; Top 3 Technology Expert to follow on Twitter 7/4/2016; Techno Lover,1274,188,,
8.25E+17,"Donald Trump, You Are Being Set Up By These Suckas In Washington https://t.co/k7sb6tFpIG via @blackvoices",0,0,Twitter Web Client,1/27/2017 0:51,4378541173,Witches4Bernie,Witches4Revolution,11/27/2015 14:51,The Revolution is not being televised. #ourrevolution #demexit #notmypresident #civildisobedience #makepeacenotwar #wakethefuckup #stillbernie #hewllnotdivideus,1502,1316,"San Diego, CA",Pacific Time (US & Canada)
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,502,0,Twitter for iPhone,1/27/2017 0:51,546913695,jkswed10,james swedenburg,4/6/2012 14:00,,16,124,"Fort Myers, FL",
8.25E+17,Why does Donald trump hate brown people so much,0,0,Twitter for Android,1/27/2017 0:51,282836495,rumormoon,Uh,4/16/2011 1:30,Society grows great when old men plant trees whose shade they know they shall never sit in.,96,111,Louisiana,Central Time (US & Canada)
8.25E+17,@POTUS #GOP Donald Trump Gets a GQ Makeover https://t.co/ogO0p6twoS via @YouTube,0,0,Twitter Web Client,1/27/2017 0:51,274178480,ClassicSophie,Sophie Katherine G.,3/29/2011 21:54,"Free from religion. Loves wine, history, art, books, classical music.""One would say she is a woman who wears a gown of winter frost that blinds the eyes."" Payne",846,1077,"Ontario, Canada",Atlantic Time (Canada)
8.25E+17,RT @MADE__USA: Barron Trump becomes first White House son since JFK Jr. #FirstFamily Barron is the youngest of Donald's five children #Trum…,68,0,Twitter Web Client,1/27/2017 0:51,3311587398,NRodibaugh,Nancy Rodibaugh,8/10/2015 16:18,"All out for Trump, Christian, retired, no lists, no porn",2477,1550,"New Mexico, USA",Mountain Time (US & Canada)
8.25E+17,RT @justinhendrix: Americans believe Donald Trump will be the worst President since Richard Nixon. https://t.co/MNg43waQJZ,34,0,Twitter for Android,1/27/2017 0:51,8.20E+17,iwantnewpres,Judy Hines,1/13/2017 23:56,"Pissed, angry,and frightened woman who loves FLORIDA. Love cooking, plants, animals, and the water. Never, ever thought about owning a gun, that's  changing.",111,65,,
8.25E+17,RT @samkalidi: Sean Hannity interviews Donald Trump. https://t.co/JUuqV8LMdW,129,0,Twitter for iPhone,1/27/2017 0:51,84965991,BarbaraCowdery,SassyWench,10/24/2009 23:49,"East coast native, Adult years in Britain, & Mediterranean Cyprus. California Transplant. I'm an Artist, Jewelry Maker, Artiste, Blah Blah Blah.",1544,2508,Los Angleeeezzzz,Alaska
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,Twitter Web Client,1/27/2017 0:51,20877547,goodnyte,NYTE@VLDS2 SHEITH!!,2/14/2009 23:01,24. feminist. fight me. // #notmypresident #imstillwithher // [TF / Iron Leaguer / Voltron / Overwatch] // icon & header by @flutterjet!,327,443,"Washington, DC",Eastern Time (US & Canada)
8.25E+17,"RT @DanMentos: *wakes up from 2 year coma* ""what did I miss”
donald trump is president now
""oh well at least we still have harambe""",266,0,Twitter for iPhone,1/27/2017 0:51,3095002852,ZHartnady,Zach Hartnady,3/18/2015 17:03,,65,94,Out here,
8.25E+17,RT @gates_mcfadden: ‘It Is Unacceptable’: Ethics Doubts Swirl as Trump Club Doubles Fee https://t.co/b0HJ5DFOes COME ONNNNNN!,34,0,Twitter Web Client,1/27/2017 0:51,3234495667,ekirmusova,Radiocurrents.,6/3/2015 0:53,"http://t.co/hy5qZtyjxl is the site to help with all of your radio programming needs.  have everything that you need: new and old music, artist and  label media.",26,546,"Orlando, Florida",
8.25E+17,RT @Deplorable_Left: President Donald Trump takes his first ride on Air Force One https://t.co/9VPOWe1vHX,16,0,Twitter for iPad,1/27/2017 0:51,29895278,clayfeathers,BC ❤️✝️🇺🇸,4/9/2009 2:22,"Artist, Mom, Wife, and Cinderella, Christian, Love animals, Followed by @realJamesWoods, Lists = BLOCK, Most pics are not mine. #MAGA",3260,2766,America,
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Mobile Web (M5),1/27/2017 0:51,174891001,lollabees,Natalie Sekletar,8/5/2010 2:29,,40,272,,
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,Twitter for Android,1/27/2017 0:51,2178771822,Tawny2222,Adrienne Cyrisse,11/6/2013 20:43,"Wife, Mom, Nana.    
Interested in travel, healthy life choices, vegan restaurants, marathoner, social and political issues impacting our country.",408,671,"Cary, NC",
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",110,0,Twitter for iPhone,1/27/2017 0:51,123662071,TAAyala,Tari Ayala,3/16/2010 20:50,Editorial project management & strategy expert. Health coach. Urban farmer. Soil geek. Tree lover.,576,634,NYC,Eastern Time (US & Canada)
8.25E+17,Donald Trump wants to 'close up' the Internet  - CNNMoney https://t.co/hj73FBGGbI,0,0,Twitter for iPhone,1/27/2017 0:51,146279908,marcatcar,Martha C,5/21/2010 1:48,engaged citizen (try to be) of the world         Oh and Go Gators!,1098,2210,NE PA USA,Eastern Time (US & Canada)
8.25E+17,"RT @Newshub_Ireland: Geert Wilders: 'Dutch Donald Trump,' A Surge In Popularity Before March Elections https://t.co/s0zJBJLWCb #Brexit",11,0,Twitter Web Client,1/27/2017 0:51,148360487,adiazpi,Antonio Diaz Piña,5/26/2010 14:13,"Doctor en Derecho UNAM, Lic. en Derecho UJED, periodista, escritor, Academico Investigador UAM, abogado, Expresidente Rotario, Sigo a quien me siga (no trolls)",101635,109811,"México, D. F. ",Central Time (US & Canada)
8.25E+17,RT @NYMag: Just try and guess who Donald Trump’s favorite author is https://t.co/L9rKgj3gjg,21,0,Twitter for iPhone,1/27/2017 0:51,37854830,Realitybits101,Realitybits,5/5/2009 4:14,,354,210,,Central Time (US & Canada)
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",110,0,Twitter Web Client,1/27/2017 0:51,282667933,monybaloney,Simone,4/15/2011 17:20,"Writer, blogger, hobo. Just trying to get my quirk on in a super control-freaky world.",366,887,Upper Bohemia,Mountain Time (US & Canada)
8.25E+17,"RT @RealMrMonsieur: When did #Politics become a reality show? Honestly Steve Bannon, Donald Trump, Sarah Palin. (Notice they're all Republi…",15,0,Twitter for Android,1/27/2017 0:51,820596079,ThomasJankow,Crust Almigthy,9/13/2012 0:24,"The official person counter 
of trumps inauguration.
# resistance",2555,5006,Midwest,
8.25E+17,"RT @Amy_Siskind: This is OUR country Donald Trump.
And we're not - now or ever - turning it over to your bigoted self.
#Resist #NoBanNoWall…",716,0,Twitter for Android,1/27/2017 0:51,2458935073,slkavney,Sharon Kavney,4/23/2014 0:53,"X-Ray Tech,  Elder & Hospice Care, Retired, Wife, Mother & Grandmother, now Reiki Master, Political Activist, and protector of Mother Earth.",1304,1423,"Jupiter, FL",
8.25E+17,RT @JeffreyGoldberg: Tom Cotton tells me that the U.S. is the global superpower and China better understand. https://t.co/dN4j1ClAKM,66,0,Mobile Web (M5),1/27/2017 0:51,299082671,gregorydeboest,Gregory Peterson,5/15/2011 13:40,,7,6,,
8.25E+17,"RT @2ALAW: How Police Officers Handled Protesters In Portland Today.

Donald Trump Isn't Coming..
He Is HERE......💥 Boom 💥

@steph93065
#Ba…",134,0,Twitter for Android,1/27/2017 0:51,7.59E+17,EddieQueener,Brown Dog,7/29/2016 19:00,"Born Again Christian-Savior Jesus Christ-Rapture Ready- American Patriot-Moral's,Truth and Justice #Faith #Family #Patriot #Guns #FreeSpeech #Freedom&Liberty",507,273,,
8.25E+17,"RT @ChrisJZullo: Trump has a pen, you have a phone. Call your representatives; oppose everything Donald Trump does that will hurt America 📱…",403,0,Twitter for iPhone,1/27/2017 0:51,1365480481,CrazyCommonCens,CrazyCommonSense,4/19/2013 21:46,"#Feminist. Oppose racism, bigotry and misogyny. Fighting for equality, freedom and intelligence.",333,285,,
8.25E+17,"@realDonaldTrump 
Donald Trump is my president. Say it with me. It has a nice ring to it. #MAGA #MyCommanderInChief",0,2,Twitter for iPhone,1/27/2017 0:51,120352013,tshands1,T.J. Shands#25,3/6/2010 5:31,"When you want to succeed as bad as you want to breathe, only then will you be successful. United States Army",1184,2028,East Prairie,
8.25E+17,"RT @RollingStone: Donald Trump sees freedom of information, speech and the press as a threat https://t.co/Mv4NKpIy1r https://t.co/uJPqpMrHUu",279,0,TweetDeck,1/27/2017 0:51,222719843,IvidiaKt,Ividia - #Resist,12/4/2010 7:04,"Writer; Gamer, Costumer with a day job.   Invoking the Goddess in daily life. Dabbling in photography/shopery. Caution: coarse language will occur.",130,207,"Monterey, CA",
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,502,0,Twitter for iPad,1/27/2017 0:51,41650336,Weshauk,Wesley Hauk,5/21/2009 18:55,"Retired military, former police officer",49,55,Fresno Ca,
8.25E+17,RT @scifri: Wanted: Scientists to run for office. https://t.co/bymDEeM6d5 https://t.co/HXaFXyp6Qd,67,0,Twitter for Android,1/27/2017 0:51,4733118948,DebraEF5,Debra E. Fuente,1/9/2016 12:08,Im a learner,676,422,,Pacific Time (US & Canada)
8.25E+17,RT @Deplorable_Left: President Donald Trump takes his first ride on Air Force One https://t.co/9VPOWe1vHX,16,0,Twitter for Android,1/27/2017 0:51,60353989,RachelSavone,Rachel Savone,7/26/2009 17:44,Born A New Yorker. Yankees fan 4 life.,473,2621,USA ,
8.25E+17,RT @DRUDGE_REPORT: MAY: NO MORE WARS LIKE IRAQ... https://t.co/kj2d2r4bc8,153,0,Twitter for iPhone,1/27/2017 0:51,711507721,gperky1,Gary Perkins,7/23/2012 0:29,Christian Conservative born with a plan. Cling to God & Guns. Strive for excellence and make a difference while you are here! Never use the word Can't!!,7439,7373,"Houston, TX",Central Time (US & Canada)
8.25E+17,RT @jlr_1969: Trump does not care about you in a disaster. Even if you're @GOP. https://t.co/dnf2oPgnam,2,0,Twitter for Android,1/27/2017 0:51,24239742,frannypak,frannypak,3/13/2009 19:58,preservation and yelling at NPR #wolfportraits,327,514,,Eastern Time (US & Canada)
8.25E+17,RT @funnyordie: Who is the real Donald Trump when he lets his hair down at home? See for yourself. https://t.co/gLKXPgMDig,115,0,Twitter for iPhone,1/27/2017 0:51,2792460795,lucee2003,shannon okeson,9/29/2014 18:47,I am a cancer survivor and have been free of cancer for 2332 days now.,169,978,"Washington, USA",
8.25E+17,The American People: Tell Donald Trump: Sell Off Your Businesses or Risk a Constitutional Crisis - Si... https://t.co/r6Y1hIU6n3 via @Change,0,0,Twitter Web Client,1/27/2017 0:51,1078672879,GaryRJordan,Gary R Jordan,1/11/2013 6:21,"In my 50's, HVAC/R Technician, gunsmith.",73,108,"Dayton, Ohio",Eastern Time (US & Canada)
8.25E+17,"RT @NPRinskeep: ""Other presidents... made a point of shielding themselves from the nonstop chatter to avoid becoming too reactive."" https:/…",52,0,Twitter for iPhone,1/27/2017 0:51,2256460585,CapnTuttleReads,Johnny Tuttle,12/21/2013 13:09,"Cannonballer, Druid, tree surgeon, avid reader, best darn officer of the day ever.",15,47,,
8.25E+17,RT @lhfang: ha Howard Dean blurbs a Donald Trump press release praising Trump's appointment of an official at Dean's lobby firm https://t.c…,90,0,Twitter for iPhone,1/27/2017 0:51,788545194,bayarea_bias,#NoDAPL#StandingRock,8/29/2012 4:46,#ByeDems #FCKDNC #DemExit #NoDAPL,473,212,,Pacific Time (US & Canada)
8.25E+17,Donald Trump wants to 'close up' the Internet https://t.co/f5FN6xvMFq,0,0,Buffer,1/27/2017 0:51,8366252,jdavid,Justin Kruger,8/22/2007 19:48,"Javascript Consultant at large in San Francisco, CA",1069,1135,94117,Pacific Time (US & Canada)
8.25E+17,"RT @keithboykin: Impeach Donald Trump!
-Installed by Russia
-Lost popular vote
-Lies about election fraud
-Silences dissenters
-Violates th…",876,0,Twitter Web Client,1/27/2017 0:51,2302071524,DepotJo2742,Joanne Newton,1/20/2014 21:53,Master of my Universe,35,24,"Michigan, USA",
8.25E+17,RT @justinhendrix: 35% of Americans already support impeaching Donald Trump.,54,0,Twitter for Android,1/27/2017 0:51,8.20E+17,iwantnewpres,Judy Hines,1/13/2017 23:56,"Pissed, angry,and frightened woman who loves FLORIDA. Love cooking, plants, animals, and the water. Never, ever thought about owning a gun, that's  changing.",111,65,,
8.25E+17,"RT @WaladShami: Your favorite ""feminist"" presidential nominee showed up to Donald Trump's inauguration but couldn't march with women across…",84,0,Twitter for iPhone,1/27/2017 0:51,1724424804,tulipduchess,group chat governess,9/3/2013 5:17,"raz•20•irooni•leo•she/her is this a bit? you're good, but i'm FANTASTIC",637,747,pee dee ex,Arizona
8.25E+17,"RT @TomSteyer: Trump thinks the world won't react to his bullying. That's not just dumb, it's dangerous. https://t.co/dmcUzVOlf7",27,0,Twitter Web Client,1/27/2017 0:51,2270979828,tomrichardson80,Tom Richardson,1/1/2014 0:34,"Scenic Artist - Looking, The Diary of a Teenage Girl, Sense8, San Andreas, RENT, The Matrix - Reloaded, Star Wars Episode III",92,874,,Pacific Time (US & Canada)
8.25E+17,"RT @tackettdc: Callista Gingrich, former House Speaker Newt Gingrich’s wife, is being considered to be ambassador to the Vatican. https://t…",165,0,TweetCaster for Android,1/27/2017 0:51,84691192,Sheepthemoon,Mr. theMoon,10/23/2009 21:18,Professional yinzer. Nerdly. Geek. Beer. Pittsburgh. Obscure. Occasional media troll. Reasonably amusing.,1475,850,"Pittsburgh, PA",Eastern Time (US & Canada)
8.25E+17,"RT @DaShanneStokes: If you love your country, defend it from Donald Trump. #voterfraud #TheResistance #resist #trumpleaks #alternativefacts…",385,0,Twitter for Android,1/27/2017 0:51,22188369,MissMollyPolly,Melissa Luna,2/27/2009 20:50,"mother, grandmother,great grandmother. Disabled. Open,honest and out spoken. Firm believer in equal rights to all. Proud American and Earthling.",147,195,"Gonzales,LA",
8.25E+17,Trump woke up and tweeted about Chelsea Manning today... https://t.co/hLGM5d2sH7,1,0,Sprout Social,1/27/2017 0:51,822039337,Rare,Rare,9/13/2012 19:11,"America's Newsfeed: Like us, share us, love us.",61361,1923,"Washington, D.C.",Eastern Time (US & Canada)
8.25E+17,RT @FoxNews: White House Chief of Staff @Reince Priebus defended President Donald Trump over a move to block federal funds meant for sanctu…,704,0,Twitter Web Client,1/27/2017 0:51,18025987,BTime4Truth,BTime4Truth,12/10/2008 18:22,"Love Jesus, my wife and family, church family Truth is not liberal or conservative it is TRUTH.",2401,3314,Oklahoma,Central Time (US & Canada)
8.25E+17,"RT @chiller: May isn't strong, straight talking, or cool. She's selling your #NHS &amp; future health to biggest US bidder. #bbcqt https://t.co…",36,0,Twitter for Android,1/27/2017 0:50,380851095,g_a_i_l_c,Gail,9/27/2011 10:22,Mischling grandchild of Polish Jews & Irish RC grandparents. Linguist (Uni of Salford) & School Speaker for Animal Aid. Animal rights. Pro-EU.Humanist. LibDem,1385,1924,,London
8.25E+17,"RT @keithboykin: If your faith allows you to believe that Donald Trump is a God-fearing Christian and Barack Obama wasn't, your faith is wh…",35022,0,Twitter for iPad,1/27/2017 0:50,3783794002,jellokitty5,Jellokitty,9/26/2015 16:36,"Skeptical cat at large.  Loves naps, tea, reason, and justice. Hates demagoguery and anyone in favor of corporations over cats and people too. #MovetoAmend",110,165,,
8.25E+17,"""INAUGURATION DAY"" — A Bad Lip Reading of Donald Trump's Inauguration
#humor
https://t.co/YeSQ6FPt16",0,0,Twitter Web Client,1/27/2017 0:50,4877263391,SusanneV57,SusanneV,2/5/2016 4:49,Llama Loving Libertarian GO HERE: #MAGA https://t.co/WAnUDr81Zf,3711,3821,"New York, USA",Pacific Time (US & Canada)
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,Twitter Web Client,1/27/2017 0:50,241266878,EllenMorris1222,Ellen Reeher Morris,1/21/2011 21:21,The Resistance,1122,428,,Atlantic Time (Canada)
